"","subject","cycle","trial","spots","eyes","legs","arms","color","category","response","dangerous","nutricious","correct","cumulative","RT","choices_simple","performance"
"2448",24,2,56,1,1,1,1,0,4,4,1,1,1,1000,1406,1,0.589285714285714
"2449",24,2,57,0,1,0,1,1,2,2,0,1,1,1100,1388,0,0.596491228070175
"2450",24,2,58,0,1,1,1,1,2,4,0,1,0,1000,3918,1,0.586206896551724
"2451",24,2,59,0,1,0,1,1,2,2,0,1,1,1100,1145,0,0.593220338983051
"2452",24,2,60,0,1,1,0,0,1,1,0,0,1,1200,5763,0,0.6
"2453",24,2,61,1,1,0,0,0,1,1,0,0,1,1300,973,0,0.60655737704918
"2454",24,2,62,1,0,0,0,1,1,1,0,0,1,1400,943,0,0.612903225806452
"2455",24,2,63,1,1,0,0,0,1,1,0,0,1,1500,834,0,0.619047619047619
"2456",24,2,64,0,0,0,1,1,2,2,0,1,1,1600,1137,0,0.625
"2457",24,3,65,0,1,0,0,1,1,1,0,0,1,1700,843,0,0.630769230769231
"2458",24,3,66,0,0,1,1,0,2,2,0,1,1,1800,1025,0,0.636363636363636
"2459",24,3,67,0,1,0,0,0,1,1,0,0,1,1900,1705,0,0.641791044776119
"2460",24,3,68,1,1,1,0,1,3,1,1,0,0,1800,1046,0,0.632352941176471
"2461",24,3,69,1,1,1,1,1,4,4,1,1,1,1900,2691,1,0.63768115942029
"2462",24,3,70,0,0,0,1,0,2,2,0,1,1,2000,1071,0,0.642857142857143
"2463",24,3,71,0,0,0,1,1,2,2,0,1,1,2100,861,0,0.647887323943662
"2464",24,3,72,1,1,1,1,0,4,4,1,1,1,2200,3211,1,0.652777777777778
"2465",24,3,73,1,1,0,0,0,1,1,0,0,1,2300,1089,0,0.657534246575342
"2466",24,3,74,0,1,0,1,1,2,2,0,1,1,2400,1174,0,0.662162162162162
"2467",24,3,75,0,0,1,1,1,2,4,0,1,0,2300,2006,1,0.653333333333333
"2468",24,3,76,0,0,0,1,1,2,2,0,1,1,2400,1167,0,0.657894736842105
"2469",24,3,77,1,1,1,1,1,4,2,1,1,0,2300,1312,0,0.649350649350649
"2470",24,3,78,1,0,1,1,0,4,2,1,1,0,2200,1051,0,0.641025641025641
"2471",24,3,79,1,0,0,1,1,2,2,0,1,1,2300,1071,0,0.645569620253165
"2472",24,3,80,0,0,1,0,0,1,1,0,0,1,2400,1092,0,0.65
"2473",24,3,81,1,0,0,1,1,2,2,0,1,1,2500,1129,0,0.654320987654321
"2474",24,3,82,1,0,0,0,0,1,1,0,0,1,2600,996,0,0.658536585365854
"2475",24,3,83,0,0,0,0,1,1,1,0,0,1,2700,869,0,0.662650602409639
"2476",24,3,84,1,1,1,0,0,3,3,1,0,1,2800,2746,1,0.666666666666667
"2477",24,3,85,0,0,0,0,0,1,1,0,0,1,2900,1053,0,0.670588235294118
"2478",24,3,86,1,0,0,1,0,2,2,0,1,1,3000,956,0,0.674418604651163
"2479",24,3,87,1,0,1,1,1,4,3,1,1,0,2900,2406,1,0.666666666666667
"2480",24,3,88,0,0,1,1,0,2,2,0,1,1,3000,1421,0,0.670454545454545
"2481",24,3,89,1,0,1,0,1,3,3,1,0,1,3100,1260,1,0.674157303370786
"2482",24,3,90,1,0,0,0,0,1,1,0,0,1,3200,978,0,0.677777777777778
"2483",24,3,91,1,0,1,1,0,4,4,1,1,1,3300,1612,1,0.681318681318681
"2484",24,3,92,0,1,0,1,0,2,2,0,1,1,3400,1242,0,0.684782608695652
"2485",24,3,93,0,1,0,0,1,1,1,0,0,1,3500,1441,0,0.688172043010753
"2486",24,3,94,0,0,1,0,1,1,1,0,0,1,3600,5143,0,0.691489361702128
"2487",24,3,95,0,0,0,0,1,1,1,0,0,1,3700,858,0,0.694736842105263
"2488",24,3,96,0,1,1,1,1,2,2,0,1,1,3800,1624,0,0.697916666666667
"2489",24,0,97,1,1,0,1,1,2,4,0,1,0,3800,5308,1,0.690721649484536
"2490",24,0,98,1,0,1,0,1,3,1,1,0,0,3800,2100,0,0.683673469387755
"2491",24,0,99,0,0,1,1,1,2,1,0,1,0,3800,3653,0,0.676767676767677
"2492",24,0,100,1,1,1,1,0,4,2,1,1,0,3800,4153,0,0.67
"2493",24,0,101,0,1,0,1,0,2,1,0,1,0,3800,1936,0,0.663366336633663
"2494",24,0,102,0,1,0,0,0,1,1,0,0,1,3800,1184,0,0.666666666666667
"2495",24,0,103,0,0,1,0,1,1,1,0,0,1,3800,1478,0,0.669902912621359
"2496",24,0,104,1,1,1,1,1,4,4,1,1,1,3800,1585,1,0.673076923076923
"2497",25,1,1,1,1,1,1,0,4,4,1,1,1,100,8462,1,1
"2498",25,1,2,0,0,0,0,1,1,1,0,0,1,200,5826,0,1
"2499",25,1,3,0,1,1,1,1,2,2,0,1,1,300,2730,0,1
"2500",25,1,4,0,1,0,1,0,2,2,0,1,1,400,5725,0,1
"2501",25,1,5,1,1,0,1,1,2,3,0,1,0,300,2368,1,0.8
"2502",25,1,6,1,0,1,0,1,3,3,1,0,1,400,2730,1,0.833333333333333
"2503",25,1,7,1,0,0,0,0,1,3,0,0,0,300,2191,1,0.714285714285714
"2504",25,1,8,1,1,1,1,0,4,4,1,1,1,400,2391,1,0.75
"2505",25,1,9,1,0,1,1,1,4,4,1,1,1,500,3439,1,0.777777777777778
"2506",25,1,10,1,0,1,1,1,4,4,1,1,1,600,4348,1,0.8
"2507",25,1,11,1,0,0,1,0,2,4,0,1,0,500,6606,1,0.727272727272727
"2508",25,1,12,0,0,1,0,0,1,1,0,0,1,600,7591,0,0.75
"2509",25,1,13,1,0,0,1,1,2,3,0,1,0,500,1944,1,0.692307692307692
"2510",25,1,14,0,0,1,0,1,1,1,0,0,1,600,2930,0,0.714285714285714
"2511",25,1,15,0,1,1,0,0,1,1,0,0,1,700,5631,0,0.733333333333333
"2512",25,1,16,1,0,1,1,0,4,4,1,1,1,800,2989,1,0.75
"2513",25,1,17,1,0,0,0,1,1,3,0,0,0,700,2541,1,0.705882352941177
"2514",25,1,18,1,0,0,1,1,2,3,0,1,0,600,5007,1,0.666666666666667
"2515",25,1,19,1,1,0,0,0,1,3,0,0,0,500,6144,1,0.631578947368421
"2516",25,1,20,0,1,1,0,0,1,1,0,0,1,600,2994,0,0.65
"2517",25,1,21,0,0,0,1,1,2,2,0,1,1,700,1963,0,0.666666666666667
"2518",25,1,22,0,1,1,1,0,2,2,0,1,1,800,2165,0,0.681818181818182
"2519",25,1,23,1,1,1,1,1,4,4,1,1,1,900,2214,1,0.695652173913043
"2520",25,1,24,1,1,0,0,0,1,3,0,0,0,800,2205,1,0.666666666666667
"2521",25,1,25,0,1,0,0,0,1,1,0,0,1,900,3148,0,0.68
"2522",25,1,26,0,1,0,1,1,2,2,0,1,1,1000,1703,0,0.692307692307692
"2523",25,1,27,1,0,1,0,1,3,3,1,0,1,1100,5499,1,0.703703703703704
"2524",25,1,28,1,1,1,1,0,4,4,1,1,1,1200,2554,1,0.714285714285714
"2525",25,1,29,1,1,0,1,1,2,3,0,1,0,1100,2795,1,0.689655172413793
"2526",25,1,30,1,0,0,0,0,1,4,0,0,0,1000,3291,1,0.666666666666667
"2527",25,1,31,0,0,1,1,1,2,2,0,1,1,1100,2177,0,0.67741935483871
"2528",25,1,32,1,1,0,1,0,2,4,0,1,0,1000,1618,1,0.65625
"2529",25,2,33,0,0,0,1,0,2,2,0,1,1,1100,1666,0,0.666666666666667
"2530",25,2,34,0,0,0,0,1,1,1,0,0,1,1200,2777,0,0.676470588235294
"2531",25,2,35,0,0,0,1,0,2,2,0,1,1,1300,1978,0,0.685714285714286
"2532",25,2,36,1,1,0,1,0,2,4,0,1,0,1200,2587,1,0.666666666666667
"2533",25,2,37,1,1,0,1,0,2,3,0,1,0,1100,2622,1,0.648648648648649
"2534",25,2,38,0,1,0,0,1,1,1,0,0,1,1200,1452,0,0.657894736842105
"2535",25,2,39,0,0,0,1,0,2,2,0,1,1,1300,1523,0,0.666666666666667
"2536",25,2,40,0,1,1,1,1,2,4,0,1,0,1200,1895,1,0.65
"2537",25,2,41,1,0,1,0,1,3,3,1,0,1,1300,2267,1,0.658536585365854
"2538",25,2,42,1,1,0,1,1,2,4,0,1,0,1200,2186,1,0.642857142857143
"2539",25,2,43,0,0,1,1,1,2,2,0,1,1,1300,1700,0,0.651162790697674
"2540",25,2,44,0,1,1,1,0,2,2,0,1,1,1400,1351,0,0.659090909090909
"2541",25,2,45,1,1,0,0,1,1,3,0,0,0,1300,2842,1,0.644444444444444
"2542",25,2,46,0,1,1,0,1,1,1,0,0,1,1400,2866,0,0.652173913043478
"2543",25,2,47,1,0,1,0,0,3,3,1,0,1,1500,3855,1,0.659574468085106
"2544",25,2,48,1,1,1,0,1,3,3,1,0,1,1600,1742,1,0.666666666666667
"2545",25,2,49,1,0,0,1,0,2,4,0,1,0,1500,3817,1,0.653061224489796
"2546",25,2,50,1,1,1,0,1,3,3,1,0,1,1600,1753,1,0.66
"2547",25,2,51,0,1,0,1,1,2,2,0,1,1,1700,2085,0,0.666666666666667
"2548",25,2,52,0,1,0,1,0,2,2,0,1,1,1800,1874,0,0.673076923076923
"2549",25,2,53,0,0,0,1,1,2,2,0,1,1,1900,1720,0,0.679245283018868
"2550",25,2,54,0,0,0,0,0,1,4,0,0,0,1800,3228,1,0.666666666666667
"2551",25,2,55,1,0,1,1,0,4,4,1,1,1,1900,3539,1,0.672727272727273
"2552",25,2,56,0,1,0,1,0,2,2,0,1,1,2000,1669,0,0.678571428571429
"2553",25,2,57,0,0,0,1,1,2,2,0,1,1,2100,2555,0,0.684210526315789
"2554",25,2,58,1,0,1,0,0,3,4,1,0,0,2000,14356,1,0.672413793103448
"2555",25,2,59,0,0,1,0,0,1,1,0,0,1,2100,2679,0,0.677966101694915
"2556",25,2,60,1,0,1,1,1,4,4,1,1,1,2200,2109,1,0.683333333333333
"2557",25,2,61,0,1,1,0,0,1,1,0,0,1,2300,2631,0,0.688524590163934
"2558",25,2,62,0,1,0,0,0,1,1,0,0,1,2400,3327,0,0.693548387096774
"2559",25,2,63,0,0,0,0,0,1,1,0,0,1,2500,2955,0,0.698412698412698
"2560",25,2,64,1,1,1,1,1,4,4,1,1,1,2600,2910,1,0.703125
"2561",25,3,65,1,1,0,0,1,1,4,0,0,0,2500,6985,1,0.692307692307692
"2562",25,3,66,0,1,1,0,1,1,3,0,0,0,2400,1841,1,0.681818181818182
"2563",25,3,67,1,0,0,0,0,1,3,0,0,0,2300,2392,1,0.671641791044776
"2564",25,3,68,1,1,1,1,1,4,4,1,1,1,2400,1729,1,0.676470588235294
"2565",25,3,69,1,0,0,1,0,2,4,0,1,0,2300,1739,1,0.666666666666667
"2566",25,3,70,1,0,1,0,0,3,3,1,0,1,2400,2150,1,0.671428571428571
"2567",25,3,71,0,0,0,0,0,1,1,0,0,1,2500,4985,0,0.676056338028169
"2568",25,3,72,1,1,0,0,1,1,3,0,0,0,2400,2179,1,0.666666666666667
"2569",25,3,73,0,1,0,0,1,1,1,0,0,1,2500,2883,0,0.671232876712329
"2570",25,3,74,1,0,0,0,1,1,3,0,0,0,2400,3841,1,0.662162162162162
"2571",25,3,75,0,0,1,0,1,1,1,0,0,1,2500,1727,0,0.666666666666667
"2572",25,3,76,0,1,1,1,1,2,2,0,1,1,2600,1771,0,0.671052631578947
"2573",25,3,77,0,0,1,0,1,1,1,0,0,1,2700,1429,0,0.675324675324675
"2574",25,3,78,1,1,0,0,0,1,4,0,0,0,2600,5795,1,0.666666666666667
"2575",25,3,79,0,1,1,1,0,2,4,0,1,0,2500,2597,1,0.658227848101266
"2576",25,3,80,0,0,1,1,1,2,2,0,1,1,2600,2004,0,0.6625
"2577",25,3,81,1,1,1,0,0,3,3,1,0,1,2700,4213,1,0.666666666666667
"2578",25,3,82,0,0,1,0,0,1,1,0,0,1,2800,1526,0,0.670731707317073
"2579",25,3,83,0,0,1,1,0,2,2,0,1,1,2900,1537,0,0.674698795180723
"2580",25,3,84,0,1,0,0,1,1,1,0,0,1,3000,1397,0,0.678571428571429
"2581",25,3,85,1,0,1,1,0,4,4,1,1,1,3100,2311,1,0.682352941176471
"2582",25,3,86,0,0,1,1,0,2,2,0,1,1,3200,1544,0,0.686046511627907
"2583",25,3,87,0,1,1,0,1,1,1,0,0,1,3300,3715,0,0.689655172413793
"2584",25,3,88,0,1,0,1,1,2,2,0,1,1,3400,1624,0,0.693181818181818
"2585",25,3,89,1,0,0,0,1,1,3,0,0,0,3300,1686,1,0.685393258426966
"2586",25,3,90,0,0,1,1,0,2,2,0,1,1,3400,1283,0,0.688888888888889
"2587",25,3,91,0,0,0,0,1,1,1,0,0,1,3500,1353,0,0.692307692307692
"2588",25,3,92,1,1,1,0,0,3,3,1,0,1,3600,2803,1,0.695652173913043
"2589",25,3,93,1,1,1,0,0,3,3,1,0,1,3700,1588,1,0.698924731182796
"2590",25,3,94,0,1,0,0,0,1,1,0,0,1,3800,2326,0,0.702127659574468
"2591",25,3,95,1,1,1,0,1,3,4,1,0,0,3700,2242,1,0.694736842105263
"2592",25,3,96,1,0,0,1,1,2,4,0,1,0,3600,2056,1,0.6875
"2593",25,0,97,0,0,1,1,1,2,1,0,1,0,3600,8914,0,0.680412371134021
"2594",25,0,98,1,1,1,1,0,4,3,1,1,0,3600,3763,1,0.673469387755102
"2595",25,0,99,1,1,1,1,1,4,4,1,1,1,3600,2370,1,0.676767676767677
"2596",25,0,100,1,1,0,1,1,2,4,0,1,0,3600,2971,1,0.67
"2597",25,0,101,0,1,0,0,0,1,3,0,0,0,3600,5889,1,0.663366336633663
"2598",25,0,102,0,1,0,1,0,2,2,0,1,1,3600,6996,0,0.666666666666667
"2599",25,0,103,1,0,1,0,1,3,3,1,0,1,3600,2777,1,0.669902912621359
"2600",25,0,104,0,0,1,0,1,1,1,0,0,1,3600,2280,0,0.673076923076923
"2601",26,1,1,0,0,0,0,1,1,1,0,0,1,100,16946,0,1
"2602",26,1,2,0,1,0,1,1,2,3,0,1,0,0,14373,1,0.5
"2603",26,1,3,1,1,0,0,0,1,3,0,0,0,-100,8503,1,0.333333333333333
"2604",26,1,4,1,1,1,1,0,4,2,1,1,0,-200,3890,0,0.25
"2605",26,1,5,1,0,0,1,0,2,4,0,1,0,-300,3310,1,0.2
"2606",26,1,6,1,0,0,0,0,1,2,0,0,0,-400,5698,0,0.166666666666667
"2607",26,1,7,1,1,1,0,1,3,2,1,0,0,-500,6543,0,0.142857142857143
"2608",26,1,8,1,1,0,0,0,1,1,0,0,1,-400,12601,0,0.25
"2609",26,1,9,0,0,1,0,0,1,2,0,0,0,-500,9113,0,0.222222222222222
"2610",26,1,10,0,0,1,1,0,2,1,0,1,0,-600,2317,0,0.2
"2611",26,1,11,1,1,1,1,1,4,4,1,1,1,-500,5945,1,0.272727272727273
"2612",26,1,12,0,0,1,1,1,2,2,0,1,1,-400,3788,0,0.333333333333333
"2613",26,1,13,0,1,0,0,1,1,1,0,0,1,-300,1564,0,0.384615384615385
"2614",26,1,14,0,0,0,1,1,2,2,0,1,1,-200,12846,0,0.428571428571429
"2615",26,1,15,1,0,0,1,1,2,3,0,1,0,-300,1676,1,0.4
"2616",26,1,16,1,0,1,0,0,3,4,1,0,0,-400,4515,1,0.375
"2617",26,1,17,1,0,1,1,0,4,3,1,1,0,-500,2109,1,0.352941176470588
"2618",26,1,18,1,1,0,0,1,1,3,0,0,0,-600,10441,1,0.333333333333333
"2619",26,1,19,0,1,0,0,0,1,2,0,0,0,-700,2174,0,0.315789473684211
"2620",26,1,20,0,1,0,1,0,2,2,0,1,1,-600,2208,0,0.35
"2621",26,1,21,1,1,1,0,0,3,3,1,0,1,-500,4608,1,0.380952380952381
"2622",26,1,22,0,1,1,1,0,2,2,0,1,1,-400,2592,0,0.409090909090909
"2623",26,1,23,0,0,1,0,0,1,2,0,0,0,-500,3392,0,0.391304347826087
"2624",26,1,24,1,1,0,1,0,2,1,0,1,0,-600,9417,0,0.375
"2625",26,1,25,1,1,1,1,1,4,2,1,1,0,-700,5018,0,0.36
"2626",26,1,26,1,0,1,1,1,4,4,1,1,1,-600,1656,1,0.384615384615385
"2627",26,1,27,0,0,1,0,1,1,2,0,0,0,-700,2493,0,0.37037037037037
"2628",26,1,28,1,1,0,1,1,2,2,0,1,1,-600,1042,0,0.392857142857143
"2629",26,1,29,0,0,0,1,1,2,3,0,1,0,-700,2009,1,0.379310344827586
"2630",26,1,30,0,0,0,1,0,2,3,0,1,0,-800,2328,1,0.366666666666667
"2631",26,1,31,0,1,1,0,0,1,2,0,0,0,-900,1124,0,0.354838709677419
"2632",26,1,32,0,0,1,0,0,1,1,0,0,1,-800,1264,0,0.375
"2633",26,2,33,0,0,1,0,1,1,1,0,0,1,-700,1717,0,0.393939393939394
"2634",26,2,34,0,0,1,0,1,1,1,0,0,1,-600,1097,0,0.411764705882353
"2635",26,2,35,0,1,1,0,0,1,1,0,0,1,-500,1415,0,0.428571428571429
"2636",26,2,36,1,0,1,1,0,4,4,1,1,1,-400,1709,1,0.444444444444444
"2637",26,2,37,0,1,0,0,0,1,1,0,0,1,-300,2073,0,0.459459459459459
"2638",26,2,38,0,1,1,1,1,2,2,0,1,1,-200,2512,0,0.473684210526316
"2639",26,2,39,1,0,1,1,0,4,4,1,1,1,-100,1620,1,0.487179487179487
"2640",26,2,40,0,0,0,0,0,1,2,0,0,0,-200,4442,0,0.475
"2641",26,2,41,0,1,0,1,0,2,1,0,1,0,-300,1786,0,0.463414634146341
"2642",26,2,42,0,1,1,0,1,1,1,0,0,1,-200,1234,0,0.476190476190476
"2643",26,2,43,0,1,0,1,1,2,2,0,1,1,-100,2369,0,0.488372093023256
"2644",26,2,44,0,1,1,1,1,2,2,0,1,1,0,4053,0,0.5
"2645",26,2,45,1,1,1,0,1,3,3,1,0,1,100,3218,1,0.511111111111111
"2646",26,2,46,1,0,0,1,0,2,4,0,1,0,0,2347,1,0.5
"2647",26,2,47,0,0,1,1,0,2,3,0,1,0,-100,1806,1,0.48936170212766
"2648",26,2,48,0,1,1,0,1,1,1,0,0,1,0,2493,0,0.5
"2649",26,2,49,1,1,1,0,0,3,2,1,0,0,-100,2435,0,0.489795918367347
"2650",26,2,50,0,0,0,1,0,2,2,0,1,1,0,6802,0,0.5
"2651",26,2,51,1,1,0,1,0,2,3,0,1,0,-100,4849,1,0.490196078431373
"2652",26,2,52,1,1,1,0,1,3,3,1,0,1,0,2897,1,0.5
"2653",26,2,53,1,1,0,0,0,1,2,0,0,0,-100,2614,0,0.490566037735849
"2654",26,2,54,0,1,1,1,1,2,2,0,1,1,0,4421,0,0.5
"2655",26,2,55,0,0,0,0,0,1,1,0,0,1,100,1309,0,0.509090909090909
"2656",26,2,56,0,0,0,0,1,1,1,0,0,1,200,1298,0,0.517857142857143
"2657",26,2,57,1,0,0,1,1,2,2,0,1,1,300,1798,0,0.526315789473684
"2658",26,2,58,0,0,0,1,1,2,2,0,1,1,400,1760,0,0.53448275862069
"2659",26,2,59,1,1,0,1,1,2,2,0,1,1,500,1377,0,0.542372881355932
"2660",26,2,60,0,0,0,0,0,1,2,0,0,0,400,1762,0,0.533333333333333
"2661",26,2,61,1,0,1,1,1,4,2,1,1,0,300,1140,0,0.524590163934426
"2662",26,2,62,0,0,1,1,1,2,2,0,1,1,400,1261,0,0.532258064516129
"2663",26,2,63,1,0,1,0,1,3,2,1,0,0,300,1899,0,0.523809523809524
"2664",26,2,64,1,1,1,1,0,4,3,1,1,0,200,1759,1,0.515625
"2665",26,3,65,1,0,1,0,1,3,3,1,0,1,300,3801,1,0.523076923076923
"2666",26,3,66,1,1,0,0,1,1,3,0,0,0,200,2553,1,0.515151515151515
"2667",26,3,67,0,1,0,0,1,1,1,0,0,1,300,1092,0,0.522388059701492
"2668",26,3,68,0,0,1,1,0,2,2,0,1,1,400,2905,0,0.529411764705882
"2669",26,3,69,0,0,1,1,1,2,2,0,1,1,500,1197,0,0.536231884057971
"2670",26,3,70,1,0,0,1,0,2,3,0,1,0,400,2038,1,0.528571428571429
"2671",26,3,71,1,0,1,1,1,4,4,1,1,1,500,6949,1,0.535211267605634
"2672",26,3,72,1,0,1,0,0,3,3,1,0,1,600,1230,1,0.541666666666667
"2673",26,3,73,1,0,1,0,1,3,3,1,0,1,700,1182,1,0.547945205479452
"2674",26,3,74,0,0,0,1,0,2,2,0,1,1,800,2544,0,0.554054054054054
"2675",26,3,75,1,1,1,0,0,3,2,1,0,0,700,3187,0,0.546666666666667
"2676",26,3,76,1,1,0,0,1,1,1,0,0,1,800,3907,0,0.552631578947368
"2677",26,3,77,1,0,0,0,1,1,2,0,0,0,700,3368,0,0.545454545454545
"2678",26,3,78,0,1,1,1,0,2,1,0,1,0,600,2266,0,0.538461538461538
"2679",26,3,79,1,0,1,0,0,3,2,1,0,0,500,1351,0,0.531645569620253
"2680",26,3,80,0,1,1,0,0,1,2,0,0,0,400,2026,0,0.525
"2681",26,3,81,1,0,0,0,0,1,2,0,0,0,300,2616,0,0.518518518518518
"2682",26,3,82,1,1,0,1,0,2,3,0,1,0,200,6817,1,0.51219512195122
"2683",26,3,83,1,1,1,1,0,4,2,1,1,0,100,1856,0,0.506024096385542
"2684",26,3,84,0,1,0,0,1,1,1,0,0,1,200,6910,0,0.511904761904762
"2685",26,3,85,1,0,0,0,1,1,2,0,0,0,100,3105,0,0.505882352941176
"2686",26,3,86,0,0,0,0,1,1,1,0,0,1,200,734,0,0.511627906976744
"2687",26,3,87,1,1,0,1,1,2,2,0,1,1,300,7281,0,0.517241379310345
"2688",26,3,88,0,1,0,0,0,1,1,0,0,1,400,1143,0,0.522727272727273
"2689",26,3,89,1,0,0,0,0,1,1,0,0,1,500,3114,0,0.528089887640449
"2690",26,3,90,1,1,1,1,1,4,2,1,1,0,400,2206,0,0.522222222222222
"2691",26,3,91,0,1,1,1,0,2,3,0,1,0,300,2029,1,0.516483516483517
"2692",26,3,92,1,0,0,0,1,1,1,0,0,1,400,4053,0,0.521739130434783
"2693",26,3,93,0,1,0,1,0,2,2,0,1,1,500,3987,0,0.526881720430108
"2694",26,3,94,1,0,0,1,1,2,3,0,1,0,400,4429,1,0.521276595744681
"2695",26,3,95,0,1,1,0,1,1,1,0,0,1,500,1452,0,0.526315789473684
"2696",26,3,96,0,1,0,1,1,2,2,0,1,1,600,2059,0,0.53125
"2697",26,0,97,0,1,0,1,0,2,1,0,1,0,600,11745,0,0.525773195876289
"2698",26,0,98,1,1,0,1,1,2,3,0,1,0,600,4651,1,0.520408163265306
"2699",26,0,99,0,0,1,1,1,2,1,0,1,0,600,2262,0,0.515151515151515
"2700",26,0,100,1,1,1,1,0,4,4,1,1,1,600,1449,1,0.52
"2701",26,0,101,0,0,1,0,1,1,2,0,0,0,600,1830,0,0.514851485148515
"2702",26,0,102,0,1,0,0,0,1,3,0,0,0,600,2562,1,0.509803921568627
"2703",26,0,103,1,1,1,1,1,4,4,1,1,1,600,1113,1,0.514563106796116
"2704",26,0,104,1,0,1,0,1,3,2,1,0,0,600,2810,0,0.509615384615385
"2705",27,1,1,0,1,0,0,0,1,1,0,0,1,100,8443,0,1
"2706",27,1,2,0,0,0,1,1,2,1,0,1,0,0,7796,0,0.5
"2707",27,1,3,0,0,1,0,0,1,4,0,0,0,-100,4163,1,0.333333333333333
"2708",27,1,4,1,0,1,1,0,4,3,1,1,0,-200,3918,1,0.25
"2709",27,1,5,0,1,1,0,0,1,1,0,0,1,-100,2263,0,0.4
"2710",27,1,6,0,1,0,1,1,2,1,0,1,0,-200,3293,0,0.333333333333333
"2711",27,1,7,0,1,0,0,1,1,1,0,0,1,-100,3185,0,0.428571428571429
"2712",27,1,8,1,0,1,0,0,3,3,1,0,1,0,3123,1,0.5
"2713",27,1,9,0,1,0,1,1,2,2,0,1,1,100,1736,0,0.555555555555556
"2714",27,1,10,0,1,1,1,1,2,2,0,1,1,200,2146,0,0.6
"2715",27,1,11,1,1,0,1,1,2,4,0,1,0,100,2021,1,0.545454545454545
"2716",27,1,12,0,0,0,0,0,1,1,0,0,1,200,2413,0,0.583333333333333
"2717",27,1,13,1,1,0,1,1,2,4,0,1,0,100,7381,1,0.538461538461538
"2718",27,1,14,0,1,1,1,0,2,2,0,1,1,200,3246,0,0.571428571428571
"2719",27,1,15,0,1,1,1,1,2,2,0,1,1,300,901,0,0.6
"2720",27,1,16,0,1,1,0,0,1,1,0,0,1,400,1025,0,0.625
"2721",27,1,17,0,0,0,0,0,1,1,0,0,1,500,970,0,0.647058823529412
"2722",27,1,18,1,0,1,0,1,3,3,1,0,1,600,7476,1,0.666666666666667
"2723",27,1,19,1,1,1,0,0,3,3,1,0,1,700,2682,1,0.684210526315789
"2724",27,1,20,0,0,0,1,1,2,2,0,1,1,800,1199,0,0.7
"2725",27,1,21,1,0,1,1,1,4,2,1,1,0,700,2016,0,0.666666666666667
"2726",27,1,22,0,1,1,0,0,1,1,0,0,1,800,1087,0,0.681818181818182
"2727",27,1,23,0,0,0,1,0,2,2,0,1,1,900,1106,0,0.695652173913043
"2728",27,1,24,1,0,0,1,1,2,4,0,1,0,800,1494,1,0.666666666666667
"2729",27,1,25,1,1,0,1,0,2,2,0,1,1,900,3123,0,0.68
"2730",27,1,26,1,1,1,1,1,4,2,1,1,0,800,1766,0,0.653846153846154
"2731",27,1,27,0,0,1,0,1,1,1,0,0,1,900,1870,0,0.666666666666667
"2732",27,1,28,1,1,1,0,1,3,3,1,0,1,1000,3149,1,0.678571428571429
"2733",27,1,29,1,0,1,0,0,3,3,1,0,1,1100,1472,1,0.689655172413793
"2734",27,1,30,1,1,0,0,0,1,3,0,0,0,1000,2366,1,0.666666666666667
"2735",27,1,31,1,1,0,0,0,1,1,0,0,1,1100,4415,0,0.67741935483871
"2736",27,1,32,0,1,0,1,1,2,2,0,1,1,1200,3079,0,0.6875
"2737",27,2,33,0,1,0,1,0,2,2,0,1,1,1300,2982,0,0.696969696969697
"2738",27,2,34,1,0,1,1,1,4,4,1,1,1,1400,3510,1,0.705882352941177
"2739",27,2,35,1,1,0,1,0,2,2,0,1,1,1500,3106,0,0.714285714285714
"2740",27,2,36,0,1,1,1,1,2,2,0,1,1,1600,2597,0,0.722222222222222
"2741",27,2,37,1,0,0,1,0,2,3,0,1,0,1500,4246,1,0.702702702702703
"2742",27,2,38,1,1,0,0,1,1,3,0,0,0,1400,4901,1,0.684210526315789
"2743",27,2,39,0,0,1,1,1,2,2,0,1,1,1500,1105,0,0.692307692307692
"2744",27,2,40,0,1,1,0,1,1,1,0,0,1,1600,1949,0,0.7
"2745",27,2,41,1,1,1,1,0,4,2,1,1,0,1500,6200,0,0.682926829268293
"2746",27,2,42,0,0,1,1,1,2,2,0,1,1,1600,1302,0,0.69047619047619
"2747",27,2,43,1,1,1,1,0,4,4,1,1,1,1700,1554,1,0.697674418604651
"2748",27,2,44,1,1,0,0,0,1,3,0,0,0,1600,3125,1,0.681818181818182
"2749",27,2,45,1,0,0,1,0,2,4,0,1,0,1500,1704,1,0.666666666666667
"2750",27,2,46,1,1,1,0,1,3,3,1,0,1,1600,4372,1,0.673913043478261
"2751",27,2,47,1,1,0,1,1,2,2,0,1,1,1700,1462,0,0.680851063829787
"2752",27,2,48,1,0,0,1,0,2,2,0,1,1,1800,1077,0,0.6875
"2753",27,2,49,1,1,0,0,1,1,3,0,0,0,1700,1074,1,0.673469387755102
"2754",27,2,50,1,0,0,0,0,1,1,0,0,1,1800,1327,0,0.68
"2755",27,2,51,0,0,0,1,0,2,2,0,1,1,1900,979,0,0.686274509803922
"2756",27,2,52,0,0,1,0,1,1,1,0,0,1,2000,1572,0,0.692307692307692
"2757",27,2,53,0,1,1,0,1,1,1,0,0,1,2100,1079,0,0.69811320754717
